year,Date,skills,vals,state,job_title
2021,2021-10-01,excel,3,WI,Waiters and Waitresses
2021,2021-10-01,detail,2,WI,Waiters and Waitresses
2021,2021-10-01,system,0,WI,Waiters and Waitresses
2021,2021-10-01,sale,0,WI,Waiters and Waitresses
2021,2021-10-01,teamwork,1,WI,Waiters and Waitresses
2021,2021-10-01,leadership,0,WI,Waiters and Waitresses
2021,2021-10-01,furniture,0,WI,Waiters and Waitresses
2021,2021-10-01,word,0,WI,Waiters and Waitresses
2021,2021-10-01,app,11,WI,Waiters and Waitresses
2021,2021-11-01,order,28,WI,Waiters and Waitresses
2021,2021-11-01,excel,3,WI,Waiters and Waitresses
2021,2021-11-01,detail,3,WI,Waiters and Waitresses
2021,2021-11-01,system,1,WI,Waiters and Waitresses
2021,2021-11-01,sale,6,WI,Waiters and Waitresses
2021,2021-11-01,teamwork,1,WI,Waiters and Waitresses
2021,2021-11-01,leadership,0,WI,Waiters and Waitresses
2021,2021-11-01,furniture,0,WI,Waiters and Waitresses
2021,2021-11-01,word,0,WI,Waiters and Waitresses
2021,2021-11-01,app,18,WI,Waiters and Waitresses
2021,2021-12-01,order,14,WI,Waiters and Waitresses
2021,2021-12-01,excel,0,WI,Waiters and Waitresses
2021,2021-12-01,detail,1,WI,Waiters and Waitresses
2021,2021-12-01,system,2,WI,Waiters and Waitresses
2021,2021-12-01,sale,6,WI,Waiters and Waitresses
2021,2021-12-01,teamwork,0,WI,Waiters and Waitresses
2021,2021-12-01,leadership,0,WI,Waiters and Waitresses
2021,2021-12-01,furniture,0,WI,Waiters and Waitresses
2021,2021-12-01,word,0,WI,Waiters and Waitresses
2021,2021-12-01,app,10,WI,Waiters and Waitresses
2022,2022-01-01,order,7,WI,Waiters and Waitresses
2022,2022-01-01,excel,3,WI,Waiters and Waitresses
2022,2022-01-01,detail,1,WI,Waiters and Waitresses
2022,2022-01-01,system,3,WI,Waiters and Waitresses
2022,2022-01-01,sale,6,WI,Waiters and Waitresses
2022,2022-01-01,teamwork,1,WI,Waiters and Waitresses
2022,2022-01-01,leadership,0,WI,Waiters and Waitresses
2022,2022-01-01,furniture,0,WI,Waiters and Waitresses
2022,2022-01-01,word,0,WI,Waiters and Waitresses
2022,2022-01-01,app,7,WI,Waiters and Waitresses
2022,2022-02-01,order,4,WI,Waiters and Waitresses
2022,2022-02-01,excel,2,WI,Waiters and Waitresses
2022,2022-02-01,detail,4,WI,Waiters and Waitresses
2022,2022-02-01,system,2,WI,Waiters and Waitresses
2022,2022-02-01,sale,1,WI,Waiters and Waitresses
2022,2022-02-01,teamwork,1,WI,Waiters and Waitresses
2022,2022-02-01,leadership,0,WI,Waiters and Waitresses
2022,2022-02-01,furniture,0,WI,Waiters and Waitresses
2022,2022-02-01,word,0,WI,Waiters and Waitresses
2022,2022-02-01,app,17,WI,Waiters and Waitresses
2022,2022-03-01,order,21,WI,Waiters and Waitresses
2022,2022-03-01,excel,1,WI,Waiters and Waitresses
2022,2022-03-01,detail,2,WI,Waiters and Waitresses
2022,2022-03-01,system,1,WI,Waiters and Waitresses
2022,2022-03-01,sale,4,WI,Waiters and Waitresses
2022,2022-03-01,teamwork,1,WI,Waiters and Waitresses
2022,2022-03-01,leadership,1,WI,Waiters and Waitresses
2022,2022-03-01,furniture,0,WI,Waiters and Waitresses
2022,2022-03-01,word,0,WI,Waiters and Waitresses
2022,2022-03-01,app,11,WI,Waiters and Waitresses
2022,2022-04-01,order,22,WI,Waiters and Waitresses
2022,2022-04-01,excel,2,WI,Waiters and Waitresses
2022,2022-04-01,detail,2,WI,Waiters and Waitresses
2022,2022-04-01,system,0,WI,Waiters and Waitresses
2022,2022-04-01,sale,2,WI,Waiters and Waitresses
2022,2022-04-01,teamwork,2,WI,Waiters and Waitresses
2022,2022-04-01,leadership,0,WI,Waiters and Waitresses
2022,2022-04-01,furniture,1,WI,Waiters and Waitresses
2022,2022-04-01,word,0,WI,Waiters and Waitresses
2022,2022-04-01,app,18,WI,Waiters and Waitresses
2022,2022-05-01,order,5,WI,Waiters and Waitresses
2022,2022-05-01,excel,1,WI,Waiters and Waitresses
2022,2022-05-01,detail,2,WI,Waiters and Waitresses
2022,2022-05-01,system,0,WI,Waiters and Waitresses
2022,2022-05-01,sale,0,WI,Waiters and Waitresses
2022,2022-05-01,teamwork,0,WI,Waiters and Waitresses
2022,2022-05-01,leadership,0,WI,Waiters and Waitresses
2022,2022-05-01,furniture,0,WI,Waiters and Waitresses
2022,2022-05-01,word,0,WI,Waiters and Waitresses
2022,2022-05-01,app,21,WI,Waiters and Waitresses
2022,2022-06-01,order,9,WI,Waiters and Waitresses
2022,2022-06-01,excel,1,WI,Waiters and Waitresses
2022,2022-06-01,detail,0,WI,Waiters and Waitresses
2022,2022-06-01,system,1,WI,Waiters and Waitresses
2022,2022-06-01,sale,1,WI,Waiters and Waitresses
2022,2022-06-01,teamwork,0,WI,Waiters and Waitresses
2022,2022-06-01,leadership,0,WI,Waiters and Waitresses
2022,2022-06-01,furniture,0,WI,Waiters and Waitresses
2022,2022-06-01,word,1,WI,Waiters and Waitresses
2022,2022-06-01,app,18,WI,Waiters and Waitresses
2022,2022-07-01,order,16,WI,Waiters and Waitresses
2022,2022-07-01,excel,3,WI,Waiters and Waitresses
2022,2022-07-01,detail,2,WI,Waiters and Waitresses
2022,2022-07-01,system,1,WI,Waiters and Waitresses
2022,2022-07-01,sale,1,WI,Waiters and Waitresses
2022,2022-07-01,teamwork,0,WI,Waiters and Waitresses
2022,2022-07-01,leadership,0,WI,Waiters and Waitresses
2022,2022-07-01,furniture,0,WI,Waiters and Waitresses
2022,2022-07-01,word,0,WI,Waiters and Waitresses
2022,2022-07-01,app,12,WI,Waiters and Waitresses
2022,2022-08-01,order,19,WI,Waiters and Waitresses
2022,2022-08-01,excel,3,WI,Waiters and Waitresses
2022,2022-08-01,detail,0,WI,Waiters and Waitresses
2022,2022-08-01,system,1,WI,Waiters and Waitresses
2022,2022-08-01,sale,1,WI,Waiters and Waitresses
2022,2022-08-01,teamwork,0,WI,Waiters and Waitresses
2022,2022-08-01,leadership,1,WI,Waiters and Waitresses
2022,2022-08-01,furniture,0,WI,Waiters and Waitresses
2022,2022-08-01,word,0,WI,Waiters and Waitresses
2022,2022-08-01,app,20,WI,Waiters and Waitresses
2022,2022-09-01,order,7,WI,Waiters and Waitresses
2022,2022-09-01,excel,3,WI,Waiters and Waitresses
2022,2022-09-01,detail,2,WI,Waiters and Waitresses
2022,2022-09-01,system,1,WI,Waiters and Waitresses
2022,2022-09-01,sale,2,WI,Waiters and Waitresses
2022,2022-09-01,teamwork,0,WI,Waiters and Waitresses
2022,2022-09-01,leadership,1,WI,Waiters and Waitresses
2022,2022-09-01,furniture,0,WI,Waiters and Waitresses
2022,2022-09-01,word,0,WI,Waiters and Waitresses
2022,2022-09-01,app,14,WI,Waiters and Waitresses
2022,2022-10-01,order,6,WI,Waiters and Waitresses
2022,2022-10-01,excel,1,WI,Waiters and Waitresses
2022,2022-10-01,detail,0,WI,Waiters and Waitresses
2022,2022-10-01,system,0,WI,Waiters and Waitresses
2022,2022-10-01,sale,0,WI,Waiters and Waitresses
2022,2022-10-01,teamwork,0,WI,Waiters and Waitresses
2022,2022-10-01,leadership,0,WI,Waiters and Waitresses
2022,2022-10-01,furniture,0,WI,Waiters and Waitresses
2022,2022-10-01,word,0,WI,Waiters and Waitresses
2022,2022-10-01,app,24,WI,Waiters and Waitresses
2022,2022-11-01,order,16,WI,Waiters and Waitresses
2022,2022-11-01,excel,3,WI,Waiters and Waitresses
2022,2022-11-01,detail,1,WI,Waiters and Waitresses
2022,2022-11-01,system,1,WI,Waiters and Waitresses
2022,2022-11-01,sale,1,WI,Waiters and Waitresses
2022,2022-11-01,teamwork,0,WI,Waiters and Waitresses
2022,2022-11-01,leadership,0,WI,Waiters and Waitresses
2022,2022-11-01,furniture,0,WI,Waiters and Waitresses
2022,2022-11-01,word,0,WI,Waiters and Waitresses
2022,2022-11-01,app,13,WI,Waiters and Waitresses
2022,2022-12-01,order,4,WI,Waiters and Waitresses
2022,2022-12-01,excel,2,WI,Waiters and Waitresses
2022,2022-12-01,detail,0,WI,Waiters and Waitresses
2022,2022-12-01,system,0,WI,Waiters and Waitresses
2022,2022-12-01,sale,0,WI,Waiters and Waitresses
2022,2022-12-01,teamwork,0,WI,Waiters and Waitresses
2022,2022-12-01,leadership,0,WI,Waiters and Waitresses
2022,2022-12-01,furniture,0,WI,Waiters and Waitresses
2022,2022-12-01,word,0,WI,Waiters and Waitresses
2022,2022-12-01,app,11,WI,Waiters and Waitresses
2023,2023-01-01,order,3,WI,Waiters and Waitresses
2023,2023-01-01,excel,0,WI,Waiters and Waitresses
2023,2023-01-01,detail,2,WI,Waiters and Waitresses
2023,2023-01-01,system,0,WI,Waiters and Waitresses
2023,2023-01-01,sale,0,WI,Waiters and Waitresses
2023,2023-01-01,teamwork,0,WI,Waiters and Waitresses
2023,2023-01-01,leadership,1,WI,Waiters and Waitresses
2023,2023-01-01,furniture,0,WI,Waiters and Waitresses
2023,2023-01-01,word,0,WI,Waiters and Waitresses
2023,2023-01-01,app,40,WI,Waiters and Waitresses
2023,2023-02-01,order,4,WI,Waiters and Waitresses
2023,2023-02-01,excel,0,WI,Waiters and Waitresses
2023,2023-02-01,detail,0,WI,Waiters and Waitresses
2023,2023-02-01,system,0,WI,Waiters and Waitresses
2023,2023-02-01,sale,0,WI,Waiters and Waitresses
2023,2023-02-01,teamwork,0,WI,Waiters and Waitresses
2023,2023-02-01,leadership,0,WI,Waiters and Waitresses
2023,2023-02-01,furniture,0,WI,Waiters and Waitresses
2023,2023-02-01,word,0,WI,Waiters and Waitresses
2023,2023-02-01,app,38,WI,Waiters and Waitresses
2023,2023-03-01,order,7,WI,Waiters and Waitresses
2023,2023-03-01,excel,0,WI,Waiters and Waitresses
2023,2023-03-01,detail,0,WI,Waiters and Waitresses
2023,2023-03-01,system,0,WI,Waiters and Waitresses
2023,2023-03-01,sale,0,WI,Waiters and Waitresses
2023,2023-03-01,teamwork,0,WI,Waiters and Waitresses
2023,2023-03-01,leadership,1,WI,Waiters and Waitresses
2023,2023-03-01,furniture,0,WI,Waiters and Waitresses
2023,2023-03-01,word,0,WI,Waiters and Waitresses
2023,2023-03-01,app,19,WI,Waiters and Waitresses
2023,2023-04-01,order,13,WI,Waiters and Waitresses
2023,2023-04-01,excel,0,WI,Waiters and Waitresses
2023,2023-04-01,detail,1,WI,Waiters and Waitresses
2023,2023-04-01,system,1,WI,Waiters and Waitresses
2023,2023-04-01,sale,1,WI,Waiters and Waitresses
2023,2023-04-01,teamwork,0,WI,Waiters and Waitresses
2023,2023-04-01,leadership,0,WI,Waiters and Waitresses
2023,2023-04-01,furniture,0,WI,Waiters and Waitresses
2023,2023-04-01,word,0,WI,Waiters and Waitresses
2023,2023-04-01,app,20,WI,Waiters and Waitresses
2023,2023-05-01,order,9,WI,Waiters and Waitresses
2023,2023-05-01,excel,0,WI,Waiters and Waitresses
2023,2023-05-01,detail,0,WI,Waiters and Waitresses
2023,2023-05-01,system,2,WI,Waiters and Waitresses
2023,2023-05-01,sale,2,WI,Waiters and Waitresses
2023,2023-05-01,teamwork,1,WI,Waiters and Waitresses
2023,2023-05-01,leadership,0,WI,Waiters and Waitresses
2023,2023-05-01,furniture,0,WI,Waiters and Waitresses
2023,2023-05-01,word,0,WI,Waiters and Waitresses
2023,2023-05-01,app,16,WI,Waiters and Waitresses
2023,2023-06-01,order,7,WI,Waiters and Waitresses
2023,2023-06-01,excel,0,WI,Waiters and Waitresses
2023,2023-06-01,detail,2,WI,Waiters and Waitresses
2023,2023-06-01,system,0,WI,Waiters and Waitresses
2023,2023-06-01,sale,0,WI,Waiters and Waitresses
2023,2023-06-01,teamwork,2,WI,Waiters and Waitresses
2023,2023-06-01,leadership,2,WI,Waiters and Waitresses
2023,2023-06-01,furniture,0,WI,Waiters and Waitresses
2023,2023-06-01,word,0,WI,Waiters and Waitresses
2023,2023-06-01,app,24,WI,Waiters and Waitresses
2023,2023-07-01,order,4,WI,Waiters and Waitresses
2023,2023-07-01,excel,0,WI,Waiters and Waitresses
2023,2023-07-01,detail,2,WI,Waiters and Waitresses
2023,2023-07-01,system,1,WI,Waiters and Waitresses
2023,2023-07-01,sale,1,WI,Waiters and Waitresses
2023,2023-07-01,teamwork,0,WI,Waiters and Waitresses
2023,2023-07-01,leadership,1,WI,Waiters and Waitresses
2023,2023-07-01,furniture,0,WI,Waiters and Waitresses
2023,2023-07-01,word,0,WI,Waiters and Waitresses
2023,2023-07-01,app,18,WI,Waiters and Waitresses
2023,2023-08-01,order,3,WI,Waiters and Waitresses
2023,2023-08-01,excel,0,WI,Waiters and Waitresses
2023,2023-08-01,detail,1,WI,Waiters and Waitresses
2023,2023-08-01,system,2,WI,Waiters and Waitresses
2023,2023-08-01,sale,2,WI,Waiters and Waitresses
2023,2023-08-01,teamwork,1,WI,Waiters and Waitresses
2023,2023-08-01,leadership,0,WI,Waiters and Waitresses
2023,2023-08-01,furniture,0,WI,Waiters and Waitresses
2023,2023-08-01,word,0,WI,Waiters and Waitresses
2023,2023-08-01,app,18,WI,Waiters and Waitresses
2023,2023-09-01,order,7,WI,Waiters and Waitresses
2023,2023-09-01,excel,3,WI,Waiters and Waitresses
2023,2023-09-01,detail,4,WI,Waiters and Waitresses
2023,2023-09-01,system,1,WI,Waiters and Waitresses
2023,2023-09-01,sale,1,WI,Waiters and Waitresses
2023,2023-09-01,teamwork,0,WI,Waiters and Waitresses
2023,2023-09-01,leadership,1,WI,Waiters and Waitresses
2023,2023-09-01,furniture,0,WI,Waiters and Waitresses
2023,2023-09-01,word,0,WI,Waiters and Waitresses
2023,2023-09-01,app,23,WI,Waiters and Waitresses
2023,2023-10-01,order,3,WI,Waiters and Waitresses
2023,2023-10-01,excel,2,WI,Waiters and Waitresses
2023,2023-10-01,detail,1,WI,Waiters and Waitresses
2023,2023-10-01,system,1,WI,Waiters and Waitresses
2023,2023-10-01,sale,1,WI,Waiters and Waitresses
2023,2023-10-01,teamwork,1,WI,Waiters and Waitresses
2023,2023-10-01,leadership,0,WI,Waiters and Waitresses
2023,2023-10-01,furniture,0,WI,Waiters and Waitresses
2023,2023-10-01,word,0,WI,Waiters and Waitresses
2023,2023-10-01,app,19,WI,Waiters and Waitresses
2023,2023-11-01,order,2,WI,Waiters and Waitresses
2023,2023-11-01,excel,1,WI,Waiters and Waitresses
2023,2023-11-01,detail,2,WI,Waiters and Waitresses
2023,2023-11-01,system,2,WI,Waiters and Waitresses
2023,2023-11-01,sale,2,WI,Waiters and Waitresses
2023,2023-11-01,teamwork,0,WI,Waiters and Waitresses
2023,2023-11-01,leadership,0,WI,Waiters and Waitresses
2023,2023-11-01,furniture,0,WI,Waiters and Waitresses
2023,2023-11-01,word,0,WI,Waiters and Waitresses
2023,2023-11-01,app,9,WI,Waiters and Waitresses
2023,2023-12-01,order,1,WI,Waiters and Waitresses
2023,2023-12-01,excel,1,WI,Waiters and Waitresses
2023,2023-12-01,detail,0,WI,Waiters and Waitresses
2023,2023-12-01,system,0,WI,Waiters and Waitresses
2023,2023-12-01,sale,0,WI,Waiters and Waitresses
2023,2023-12-01,teamwork,0,WI,Waiters and Waitresses
2023,2023-12-01,leadership,0,WI,Waiters and Waitresses
2023,2023-12-01,furniture,0,WI,Waiters and Waitresses
2023,2023-12-01,word,0,WI,Waiters and Waitresses
2023,2023-12-01,app,11,WI,Waiters and Waitresses
2024,2024-01-01,order,12,WI,Waiters and Waitresses
2024,2024-01-01,excel,0,WI,Waiters and Waitresses
2024,2024-01-01,detail,1,WI,Waiters and Waitresses
2024,2024-01-01,system,0,WI,Waiters and Waitresses
2024,2024-01-01,sale,1,WI,Waiters and Waitresses
2024,2024-01-01,teamwork,2,WI,Waiters and Waitresses
2024,2024-01-01,leadership,0,WI,Waiters and Waitresses
2024,2024-01-01,furniture,0,WI,Waiters and Waitresses
2024,2024-01-01,word,0,WI,Waiters and Waitresses
2024,2024-01-01,app,7,WI,Waiters and Waitresses
2024,2024-02-01,order,1,WI,Waiters and Waitresses
2024,2024-02-01,excel,1,WI,Waiters and Waitresses
2024,2024-02-01,detail,0,WI,Waiters and Waitresses
2024,2024-02-01,system,1,WI,Waiters and Waitresses
2024,2024-02-01,sale,1,WI,Waiters and Waitresses
2024,2024-02-01,teamwork,1,WI,Waiters and Waitresses
2024,2024-02-01,leadership,0,WI,Waiters and Waitresses
2024,2024-02-01,furniture,0,WI,Waiters and Waitresses
2024,2024-02-01,word,0,WI,Waiters and Waitresses
2024,2024-02-01,app,9,WI,Waiters and Waitresses
2024,2024-03-01,order,1,WI,Waiters and Waitresses
2024,2024-03-01,excel,4,WI,Waiters and Waitresses
2024,2024-03-01,detail,0,WI,Waiters and Waitresses
2024,2024-03-01,system,0,WI,Waiters and Waitresses
2024,2024-03-01,sale,0,WI,Waiters and Waitresses
2024,2024-03-01,teamwork,3,WI,Waiters and Waitresses
2024,2024-03-01,leadership,0,WI,Waiters and Waitresses
2024,2024-03-01,furniture,0,WI,Waiters and Waitresses
2024,2024-03-01,word,0,WI,Waiters and Waitresses
2024,2024-03-01,app,15,WI,Waiters and Waitresses
2024,2024-04-01,order,3,WI,Waiters and Waitresses
2024,2024-04-01,excel,3,WI,Waiters and Waitresses
2024,2024-04-01,detail,0,WI,Waiters and Waitresses
2024,2024-04-01,system,0,WI,Waiters and Waitresses
2024,2024-04-01,sale,0,WI,Waiters and Waitresses
2024,2024-04-01,teamwork,2,WI,Waiters and Waitresses
2024,2024-04-01,leadership,3,WI,Waiters and Waitresses
2024,2024-04-01,furniture,0,WI,Waiters and Waitresses
2024,2024-04-01,word,0,WI,Waiters and Waitresses
2024,2024-04-01,app,13,WI,Waiters and Waitresses
2024,2024-05-01,order,6,WI,Waiters and Waitresses
2024,2024-05-01,excel,2,WI,Waiters and Waitresses
2024,2024-05-01,detail,1,WI,Waiters and Waitresses
2024,2024-05-01,system,1,WI,Waiters and Waitresses
2024,2024-05-01,sale,1,WI,Waiters and Waitresses
2024,2024-05-01,teamwork,4,WI,Waiters and Waitresses
2024,2024-05-01,leadership,2,WI,Waiters and Waitresses
2024,2024-05-01,furniture,0,WI,Waiters and Waitresses
2024,2024-05-01,word,0,WI,Waiters and Waitresses
2024,2024-05-01,app,17,WI,Waiters and Waitresses
2024,2024-06-01,order,5,WI,Waiters and Waitresses
2024,2024-06-01,excel,0,WI,Waiters and Waitresses
2024,2024-06-01,detail,1,WI,Waiters and Waitresses
2024,2024-06-01,system,1,WI,Waiters and Waitresses
2024,2024-06-01,sale,1,WI,Waiters and Waitresses
2024,2024-06-01,teamwork,0,WI,Waiters and Waitresses
2024,2024-06-01,leadership,0,WI,Waiters and Waitresses
2024,2024-06-01,furniture,0,WI,Waiters and Waitresses
2024,2024-06-01,word,0,WI,Waiters and Waitresses
2024,2024-06-01,app,10,WI,Waiters and Waitresses
2024,2024-07-01,order,1,WI,Waiters and Waitresses
2024,2024-07-01,excel,1,WI,Waiters and Waitresses
2024,2024-07-01,detail,0,WI,Waiters and Waitresses
2024,2024-07-01,system,1,WI,Waiters and Waitresses
2024,2024-07-01,sale,0,WI,Waiters and Waitresses
2024,2024-07-01,teamwork,0,WI,Waiters and Waitresses
2024,2024-07-01,leadership,0,WI,Waiters and Waitresses
2024,2024-07-01,furniture,0,WI,Waiters and Waitresses
2024,2024-07-01,word,0,WI,Waiters and Waitresses
2024,2024-07-01,app,17,WI,Waiters and Waitresses
2024,2024-08-01,order,3,WI,Waiters and Waitresses
2024,2024-08-01,excel,0,WI,Waiters and Waitresses
2024,2024-08-01,detail,1,WI,Waiters and Waitresses
2024,2024-08-01,system,1,WI,Waiters and Waitresses
2024,2024-08-01,sale,1,WI,Waiters and Waitresses
2024,2024-08-01,teamwork,0,WI,Waiters and Waitresses
2024,2024-08-01,leadership,0,WI,Waiters and Waitresses
2024,2024-08-01,furniture,0,WI,Waiters and Waitresses
2024,2024-08-01,word,0,WI,Waiters and Waitresses
2024,2024-08-01,app,12,WI,Waiters and Waitresses
2024,2024-09-01,order,2,WI,Waiters and Waitresses
2024,2024-09-01,excel,0,WI,Waiters and Waitresses
2024,2024-09-01,detail,1,WI,Waiters and Waitresses
2024,2024-09-01,system,0,WI,Waiters and Waitresses
2024,2024-09-01,sale,0,WI,Waiters and Waitresses
2024,2024-09-01,teamwork,0,WI,Waiters and Waitresses
2024,2024-09-01,leadership,3,WI,Waiters and Waitresses
2024,2024-09-01,furniture,0,WI,Waiters and Waitresses
2024,2024-09-01,word,0,WI,Waiters and Waitresses
2024,2024-09-01,app,6,WI,Waiters and Waitresses
2024,2024-10-01,order,0,WI,Waiters and Waitresses
2024,2024-10-01,excel,3,WI,Waiters and Waitresses
2024,2024-10-01,detail,0,WI,Waiters and Waitresses
2024,2024-10-01,system,0,WI,Waiters and Waitresses
2024,2024-10-01,sale,0,WI,Waiters and Waitresses
2024,2024-10-01,teamwork,0,WI,Waiters and Waitresses
2024,2024-10-01,leadership,1,WI,Waiters and Waitresses
2024,2024-10-01,furniture,0,WI,Waiters and Waitresses
2024,2024-10-01,word,0,WI,Waiters and Waitresses
2024,2024-10-01,app,6,WI,Waiters and Waitresses
2024,2024-11-01,order,6,WI,Waiters and Waitresses
2024,2024-11-01,excel,1,WI,Waiters and Waitresses
2024,2024-11-01,detail,0,WI,Waiters and Waitresses
2024,2024-11-01,system,1,WI,Waiters and Waitresses
2024,2024-11-01,sale,1,WI,Waiters and Waitresses
2024,2024-11-01,teamwork,0,WI,Waiters and Waitresses
2024,2024-11-01,leadership,1,WI,Waiters and Waitresses
2024,2024-11-01,furniture,0,WI,Waiters and Waitresses
2024,2024-11-01,word,0,WI,Waiters and Waitresses
2024,2024-11-01,app,6,WI,Waiters and Waitresses
2024,2024-12-01,order,0,WI,Waiters and Waitresses
2024,2024-12-01,excel,0,WI,Waiters and Waitresses
2024,2024-12-01,detail,1,WI,Waiters and Waitresses
2024,2024-12-01,system,0,WI,Waiters and Waitresses
2024,2024-12-01,sale,0,WI,Waiters and Waitresses
2024,2024-12-01,teamwork,1,WI,Waiters and Waitresses
2024,2024-12-01,leadership,2,WI,Waiters and Waitresses
2024,2024-12-01,furniture,0,WI,Waiters and Waitresses
2024,2024-12-01,word,0,WI,Waiters and Waitresses
2024,2024-12-01,app,8,WI,Waiters and Waitresses
2025,2025-01-01,order,3,WI,Waiters and Waitresses
2025,2025-01-01,excel,0,WI,Waiters and Waitresses
2025,2025-01-01,detail,2,WI,Waiters and Waitresses
2025,2025-01-01,system,0,WI,Waiters and Waitresses
2025,2025-01-01,sale,0,WI,Waiters and Waitresses
2025,2025-01-01,teamwork,2,WI,Waiters and Waitresses
2025,2025-01-01,leadership,1,WI,Waiters and Waitresses
2025,2025-01-01,furniture,0,WI,Waiters and Waitresses
2025,2025-01-01,word,0,WI,Waiters and Waitresses
2025,2025-01-01,app,7,WI,Waiters and Waitresses
2021,2021-01-01,order,0,MO,Waiters and Waitresses
2021,2021-01-01,detail,0,MO,Waiters and Waitresses
2021,2021-01-01,system,0,MO,Waiters and Waitresses
2021,2021-01-01,excel,0,MO,Waiters and Waitresses
2021,2021-01-01,preparation,1,MO,Waiters and Waitresses
2021,2021-01-01,control,0,MO,Waiters and Waitresses
2021,2021-01-01,access,0,MO,Waiters and Waitresses
2021,2021-01-01,sale,0,MO,Waiters and Waitresses
2021,2021-01-01,quality,0,MO,Waiters and Waitresses
2021,2021-01-01,word,3,MO,Waiters and Waitresses
2021,2021-02-01,order,1,MO,Waiters and Waitresses
2021,2021-02-01,detail,0,MO,Waiters and Waitresses
2021,2021-02-01,system,0,MO,Waiters and Waitresses
2021,2021-02-01,excel,1,MO,Waiters and Waitresses
2021,2021-02-01,preparation,0,MO,Waiters and Waitresses
2021,2021-02-01,control,0,MO,Waiters and Waitresses
2021,2021-02-01,access,0,MO,Waiters and Waitresses
2021,2021-02-01,sale,0,MO,Waiters and Waitresses
2021,2021-02-01,quality,0,MO,Waiters and Waitresses
2021,2021-02-01,word,0,MO,Waiters and Waitresses
2021,2021-03-01,order,8,MO,Waiters and Waitresses
2021,2021-03-01,detail,0,MO,Waiters and Waitresses
2021,2021-03-01,system,1,MO,Waiters and Waitresses
2021,2021-03-01,excel,5,MO,Waiters and Waitresses
2021,2021-03-01,preparation,4,MO,Waiters and Waitresses
2021,2021-03-01,control,0,MO,Waiters and Waitresses
2021,2021-03-01,access,0,MO,Waiters and Waitresses
2021,2021-03-01,sale,0,MO,Waiters and Waitresses
2021,2021-03-01,quality,2,MO,Waiters and Waitresses
2021,2021-03-01,word,0,MO,Waiters and Waitresses
2021,2021-04-01,order,7,MO,Waiters and Waitresses
2021,2021-04-01,detail,2,MO,Waiters and Waitresses
2021,2021-04-01,system,1,MO,Waiters and Waitresses
2021,2021-04-01,excel,0,MO,Waiters and Waitresses
2021,2021-04-01,preparation,1,MO,Waiters and Waitresses
2021,2021-04-01,control,2,MO,Waiters and Waitresses
2021,2021-04-01,access,0,MO,Waiters and Waitresses
2021,2021-04-01,sale,0,MO,Waiters and Waitresses
2021,2021-04-01,quality,0,MO,Waiters and Waitresses
2021,2021-04-01,word,0,MO,Waiters and Waitresses
2021,2021-05-01,order,30,MO,Waiters and Waitresses
2021,2021-05-01,detail,1,MO,Waiters and Waitresses
2021,2021-05-01,system,0,MO,Waiters and Waitresses
2021,2021-05-01,excel,0,MO,Waiters and Waitresses
2021,2021-05-01,preparation,2,MO,Waiters and Waitresses
2021,2021-05-01,control,1,MO,Waiters and Waitresses
2021,2021-05-01,access,0,MO,Waiters and Waitresses
2021,2021-05-01,sale,0,MO,Waiters and Waitresses
2021,2021-05-01,quality,1,MO,Waiters and Waitresses
2021,2021-05-01,word,0,MO,Waiters and Waitresses
2021,2021-06-01,order,4,MO,Waiters and Waitresses
2021,2021-06-01,detail,0,MO,Waiters and Waitresses
2021,2021-06-01,system,0,MO,Waiters and Waitresses
2021,2021-06-01,excel,0,MO,Waiters and Waitresses
2021,2021-06-01,preparation,4,MO,Waiters and Waitresses
2021,2021-06-01,control,4,MO,Waiters and Waitresses
2021,2021-06-01,access,0,MO,Waiters and Waitresses
2021,2021-06-01,sale,0,MO,Waiters and Waitresses
2021,2021-06-01,quality,0,MO,Waiters and Waitresses
2021,2021-06-01,word,0,MO,Waiters and Waitresses
2021,2021-07-01,order,7,MO,Waiters and Waitresses
2021,2021-07-01,detail,4,MO,Waiters and Waitresses
2021,2021-07-01,system,0,MO,Waiters and Waitresses
2021,2021-07-01,excel,0,MO,Waiters and Waitresses
2021,2021-07-01,preparation,8,MO,Waiters and Waitresses
2021,2021-07-01,control,5,MO,Waiters and Waitresses
2021,2021-07-01,access,0,MO,Waiters and Waitresses
2021,2021-07-01,sale,0,MO,Waiters and Waitresses
2021,2021-07-01,quality,1,MO,Waiters and Waitresses
2021,2021-07-01,word,0,MO,Waiters and Waitresses
2021,2021-08-01,order,3,MO,Waiters and Waitresses
2021,2021-08-01,detail,2,MO,Waiters and Waitresses
2021,2021-08-01,system,2,MO,Waiters and Waitresses
2021,2021-08-01,excel,0,MO,Waiters and Waitresses
2021,2021-08-01,preparation,7,MO,Waiters and Waitresses
2021,2021-08-01,control,4,MO,Waiters and Waitresses
2021,2021-08-01,access,2,MO,Waiters and Waitresses
2021,2021-08-01,sale,2,MO,Waiters and Waitresses
2021,2021-08-01,quality,0,MO,Waiters and Waitresses
2021,2021-08-01,word,0,MO,Waiters and Waitresses
2021,2021-09-01,order,3,MO,Waiters and Waitresses
2021,2021-09-01,detail,3,MO,Waiters and Waitresses
2021,2021-09-01,system,1,MO,Waiters and Waitresses
2021,2021-09-01,excel,0,MO,Waiters and Waitresses
